	Train Loss	Test Loss	Test Accuracy	Train Accuracy	first_gradient_norm	first_gradient_norm_wt	first_gradient_norm_wt_scaled	first_gradient_norm_wt_rel	first_gradient_norm_all	first_gradient_norm_sub	loss_error	loss_error_wt	loss_error_wt_scaled	loss_error_wt_rel	loss_error_all	loss_error_sub
22	1.2921030840301513	1.300478608226776	53.65	54.472	4448.203657026015	249.54191973824848	4522.7976828743	0.04976178591666663	5014.729980876145	4925.323861576016	56657.1796875	4288.68359375	58908.1328125	0.06600314378738403	64976.9609375	60688.27734375
23	1.3932906498336792	1.4179493751525878	51.7	52.632	5520.608063465222	513.9958275005893	5633.292765804542	0.08239034836899957	6238.544170229371	6073.550935097641	57872.0859375	4732.91796875	60170.62890625	0.07135370373725891	66330.375	61597.45703125
24	1.4448332378387452	1.4500571771621704	52.01	52.21	7505.536785595499	440.5281256074233	7640.918630786208	0.05200795709701261	8470.398573543041	8305.724816252883	60193.875	4664.18359375	62659.72265625	0.0674954503774643	69103.671875	64439.48828125
25	1.3644492490768432	1.3825420923233032	51.3	52.216	5684.434585462338	784.8513335989973	5775.042127776156	0.12307823154537109	6376.849291254828	6062.886934596183	57860.65234375	5309.12109375	60571.2109375	0.07958336174488068	66711.4453125	61402.32421875
26	1.2309686402130127	1.2460701028823853	57.81	58.814	3860.3141213650615	620.5983983789228	4051.223813110887	0.13963129458648849	4444.550916875732	3950.709449333973	51776.82421875	6812.68359375	54263.421875	0.11443017423152924	59535.7265625	52723.04296875
27	1.2167031217193605	1.2407382390975952	57.79	58.076	4382.990005741445	298.4114624533348	4380.855926079705	0.06120074023351828	4875.945312339564	4960.247239253641	51033.5625	3972.6015625	53832.890625	0.0669093132019043	59372.921875	55400.3203125
28	1.109325572013855	1.1330022255897523	61.62	61.984	2808.408415391904	383.1413317445489	2949.029065737144	0.11790076431926107	3249.693366762647	3022.8088461511343	46813.28515625	4506.98046875	49884.453125	0.08205491304397583	54926.39453125	50419.4140625
29	1.3885142042541503	1.4225430978775024	55.51	56.044	6987.758523470081	412.2753718466974	7113.1425603754	0.05206428028078292	7918.583904805641	8064.857937033507	56428.453125	3275.58984375	59454.7109375	0.049859173595905304	65696.8359375	62421.24609375
30	1.3030416373443603	1.3357890766143798	56.14	56.884	5465.783235754185	418.9577862356165	5448.318909418369	0.06927985014249563	6047.325237769698	6006.017275250044	54905.52734375	5088.12109375	57524.42578125	0.08031675964593887	63350.6796875	58262.55859375
31	1.079415542831421	1.1258614311218262	62.07	63.482	3970.7028157901905	369.5105543862191	3891.594887968836	0.08547707866305417	4322.919783475625	4330.787620943568	45045.63671875	5554.63671875	47593.796875	0.10627870261669159	52264.81640625	46710.1796875
32	1.6524316875457763	1.675199416923523	47.43	47.866	10002.057367567355	444.29802203900243	10237.563543868871	0.03916211837371662	11345.096753938364	11081.581925261406	68630.203125	4657.765625	72091.4140625	0.058526378124952316	79584.0390625	74926.2734375
33	1.9702380266571045	1.9968528394699097	46.49	47.28	14422.31373853257	421.167653660714	14732.525487133302	0.025753010453952625	16354.113411858314	16221.300857656624	82711.953125	8368.109375	86233.296875	0.08819213509559631	94884.984375	86516.875
34	1.4486635599517823	1.479107894897461	52.29	53.21	6573.85860911871	578.6654147410408	6684.295290761666	0.07805523356699336	7413.537674503055	7316.77573724125	61297.0	8477.34375	64799.0859375	0.11930333822965622	71057.0546875	62579.7109375
